subject,run_mean,run_std,accuracy_mean,accuracy_std,kappa_mean,kappa_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std
300,0.5,0.7071067811865476,0.3611111111111111,0.0,0.05962521294718903,0.0,0.5309930423782416,0.0,0.3622303622303622,0.0,0.3667509514967142,0.0
301,0.5,0.7071067811865476,0.4583333333333333,0.0,0.20227272727272727,0.0,0.6077694235588972,0.0,0.47086247086247085,0.0,0.44551282051282054,0.0
302,0.5,0.7071067811865476,0.4722222222222222,0.0,0.2097053726169844,0.0,0.49348659003831424,0.0,0.4743589743589744,0.0,0.47542087542087536,0.0
303,0.5,0.7071067811865476,0.5138888888888888,0.0,0.27544565842438185,0.0,0.5280649540517962,0.0,0.5121406371406372,0.0,0.5101557107164892,0.0
304,0.5,0.7071067811865476,0.625,0.0,0.4332361516034985,0.0,0.6224137931034482,0.0,0.613927738927739,0.0,0.6101006667044403,0.0
306,0.5,0.7071067811865476,0.625,0.0,0.43603133159268925,0.0,0.6277021421948957,0.0,0.6254180602006689,0.0,0.62637863458208,0.0
307,0.5,0.7071067811865476,0.375,0.0,0.07481439177612792,0.0,0.40116959064327484,0.0,0.38267288267288263,0.0,0.3711854792966534,0.0
308,0.5,0.7071067811865476,0.5555555555555556,0.0,0.3354485145659072,0.0,0.598562091503268,0.0,0.5561172161172161,0.0,0.5640469405889021,0.0
309,0.5,0.7071067811865476,0.4166666666666667,0.0,0.134020618556701,0.0,0.6011904761904762,0.0,0.42482517482517484,0.0,0.3751670676289762,0.0
400,0.5,0.7071067811865476,0.6388888888888888,0.0,0.4620689655172413,0.0,0.6636904761904762,0.0,0.6443452380952381,0.0,0.6206349206349207,0.0
401,0.5,0.7071067811865476,0.5833333333333334,0.0,0.4103194103194103,0.0,0.6874731874731875,0.0,0.6340909090909091,0.0,0.5900951688185732,0.0
402,0.5,0.7071067811865476,0.6666666666666666,0.0,0.48216961342523224,0.0,0.6595891868880375,0.0,0.6744813867576016,0.0,0.663942652329749,0.0
403,0.5,0.7071067811865476,0.6527777777777778,0.0,0.47552447552447563,0.0,0.6583333333333333,0.0,0.6641181671607636,0.0,0.6501829063405419,0.0
404,0.5,0.7071067811865476,0.4583333333333333,0.0,0.1875,0.0,0.46181818181818185,0.0,0.4452380952380952,0.0,0.4514811776501686,0.0
405,0.5,0.7071067811865476,0.3888888888888889,0.0,0.03385178408051248,0.0,0.399881164587047,0.0,0.3747043010752688,0.0,0.3824311490978158,0.0
406,0.5,0.7071067811865476,0.6944444444444444,0.0,0.5343915343915344,0.0,0.6905832958464537,0.0,0.7027629233511586,0.0,0.6882086167800455,0.0
407,0.5,0.7071067811865476,0.9305555555555556,0.0,0.8931433659839715,0.0,0.9308641975308642,0.0,0.9144316730523627,0.0,0.9197252841320638,0.0
408,0.5,0.7071067811865476,0.6805555555555556,0.0,0.5166374781085814,0.0,0.6736411736411737,0.0,0.6734892787524366,0.0,0.6636363636363636,0.0
409,0.5,0.7071067811865476,0.5694444444444444,0.0,0.35416666666666663,0.0,0.5746031746031746,0.0,0.5773809523809524,0.0,0.5634920634920635,0.0
410,0.5,0.7071067811865476,0.4861111111111111,0.0,0.2099644128113879,0.0,0.520940170940171,0.0,0.5027777777777778,0.0,0.5108496732026144,0.0
411,0.5,0.7071067811865476,0.4722222222222222,0.0,0.17141126589945488,0.0,0.4614977614977615,0.0,0.4387994891443167,0.0,0.4251718824087245,0.0
412,0.5,0.7071067811865476,0.4583333333333333,0.0,0.16478286734086856,0.0,0.3138888888888889,0.0,0.43282051282051287,0.0,0.3615384615384616,0.0
413,0.5,0.7071067811865476,0.6666666666666666,0.0,0.5102040816326531,0.0,0.6937452326468344,0.0,0.7053571428571428,0.0,0.6665638811799773,0.0
414,0.5,0.7071067811865476,0.6111111111111112,0.0,0.41918755401901475,0.0,0.6344361731458505,0.0,0.6166225749559083,0.0,0.6069988711498145,0.0
415,0.5,0.7071067811865476,0.5555555555555556,0.0,0.3183431952662722,0.0,0.5257936507936508,0.0,0.5302469135802469,0.0,0.5188346125146572,0.0
416,0.5,0.7071067811865476,0.7638888888888888,0.0,0.6430446194225722,0.0,0.7716049382716049,0.0,0.7616849816849817,0.0,0.7646347363328495,0.0
417,0.5,0.7071067811865476,0.4722222222222222,0.0,0.2321077743474601,0.0,0.4943977591036415,0.0,0.5101929660753189,0.0,0.46993464052287576,0.0
418,0.5,0.7071067811865476,0.9305555555555556,0.0,0.8916967509025271,0.0,0.9291482463896257,0.0,0.9047619047619048,0.0,0.9134906231094978,0.0
419,0.5,0.7071067811865476,0.7638888888888888,0.0,0.6353887399463807,0.0,0.7345679012345679,0.0,0.7562321937321936,0.0,0.7384322540145395,0.0
420,0.5,0.7071067811865476,0.4583333333333333,0.0,0.1428571428571429,0.0,0.4410212523177863,0.0,0.42857142857142855,0.0,0.4224053724053724,0.0
421,0.5,0.7071067811865476,0.7222222222222222,0.0,0.5710455764075066,0.0,0.6968253968253967,0.0,0.6995670995670996,0.0,0.6916517590936196,0.0
422,0.5,0.7071067811865476,0.75,0.0,0.6101083032490975,0.0,0.7633477633477633,0.0,0.7222222222222223,0.0,0.7278570726846589,0.0
423,0.5,0.7071067811865476,0.8055555555555556,0.0,0.6967509025270758,0.0,0.8146706216784082,0.0,0.7858734402852049,0.0,0.7859638614355595,0.0
424,0.5,0.7071067811865476,0.5,0.0,0.23199999999999998,0.0,0.4851370851370851,0.0,0.4753086419753087,0.0,0.47428199041102265,0.0
425,0.5,0.7071067811865476,0.8194444444444444,0.0,0.7284595300261096,0.0,0.8117649929244132,0.0,0.8148148148148148,0.0,0.807133332104296,0.0
426,0.5,0.7071067811865476,0.3472222222222222,0.0,0.03203661327231122,0.0,0.3541666666666667,0.0,0.35542483660130725,0.0,0.3393611281650574,0.0
427,0.5,0.7071067811865476,0.75,0.0,0.625974025974026,0.0,0.7495590828924162,0.0,0.7635882635882636,0.0,0.7389028125870231,0.0
428,0.5,0.7071067811865476,0.7222222222222222,0.0,0.5876288659793815,0.0,0.748028841166096,0.0,0.7351190476190476,0.0,0.7123969484434601,0.0
429,0.5,0.7071067811865476,0.8611111111111112,0.0,0.7909407665505226,0.0,0.86331569664903,0.0,0.8605283605283606,0.0,0.8616595972892593,0.0
430,0.5,0.7071067811865476,0.5277777777777778,0.0,0.29655172413793096,0.0,0.5595238095238095,0.0,0.536641852770885,0.0,0.5221014696773467,0.0
431,0.5,0.7071067811865476,0.7916666666666666,0.0,0.6816037735849056,0.0,0.8179012345679012,0.0,0.8084045584045585,0.0,0.8128032345013477,0.0
432,0.5,0.7071067811865476,0.75,0.0,0.6203866432337434,0.0,0.7417747266717519,0.0,0.7391168669059135,0.0,0.7348392348392349,0.0
433,0.5,0.7071067811865476,0.7222222222222222,0.0,0.5835743204164257,0.0,0.7431827431827432,0.0,0.7207729468599035,0.0,0.7245564892623716,0.0
434,0.5,0.7071067811865476,0.7361111111111112,0.0,0.5819070904645476,0.0,0.7388888888888889,0.0,0.670727969348659,0.0,0.6354493207941484,0.0
435,0.5,0.7071067811865476,0.75,0.0,0.627157652474108,0.0,0.7873563218390803,0.0,0.7617521367521367,0.0,0.738509526851817,0.0
436,0.5,0.7071067811865476,0.6944444444444444,0.0,0.5416666666666667,0.0,0.722495894909688,0.0,0.7074074074074074,0.0,0.6860642410208717,0.0
437,0.5,0.7071067811865476,0.8611111111111112,0.0,0.7881106533254856,0.0,0.8888888888888888,0.0,0.8632978457539862,0.0,0.8703703703703703,0.0
438,0.5,0.7071067811865476,0.7916666666666666,0.0,0.687228496959166,0.0,0.7943143812709029,0.0,0.7954578754578755,0.0,0.7932021293365832,0.0
439,0.5,0.7071067811865476,0.5694444444444444,0.0,0.3277108433734939,0.0,0.5786324786324787,0.0,0.5277777777777778,0.0,0.5249234196602617,0.0
440,0.5,0.7071067811865476,0.5833333333333334,0.0,0.36656891495601174,0.0,0.5828395061728395,0.0,0.5974084716900808,0.0,0.5864197530864198,0.0
441,0.5,0.7071067811865476,0.5833333333333334,0.0,0.34782608695652173,0.0,0.5728395061728394,0.0,0.5782967032967032,0.0,0.5750624383486893,0.0
442,0.5,0.7071067811865476,0.5833333333333334,0.0,0.3486127864897467,0.0,0.6017543859649123,0.0,0.554040404040404,0.0,0.5549587951122478,0.0
443,0.5,0.7071067811865476,0.6388888888888888,0.0,0.46803069053708435,0.0,0.692128445581131,0.0,0.6564160401002507,0.0,0.6401467505241091,0.0
444,0.5,0.7071067811865476,0.5277777777777778,0.0,0.2989690721649485,0.0,0.5879629629629629,0.0,0.5340022296544036,0.0,0.5235573607657803,0.0
445,0.5,0.7071067811865476,0.8611111111111112,0.0,0.7903930131004366,0.0,0.861369315342329,0.0,0.8626065162907267,0.0,0.8573822691469749,0.0
446,0.5,0.7071067811865476,0.5,0.0,0.2344949793266391,0.0,0.4784301346801347,0.0,0.46640496102861695,0.0,0.46410297409657825,0.0
447,0.5,0.7071067811865476,0.5,0.0,0.2145454545454546,0.0,0.4773293029871977,0.0,0.4699038516242817,0.0,0.4666098323387326,0.0
448,0.5,0.7071067811865476,0.5833333333333334,0.0,0.34246575342465757,0.0,0.544011544011544,0.0,0.546031746031746,0.0,0.5435723696593261,0.0
449,0.5,0.7071067811865476,0.5833333333333334,0.0,0.3798449612403101,0.0,0.5943004928512176,0.0,0.5956681585677749,0.0,0.5801346801346802,0.0
450,0.5,0.7071067811865476,0.5,0.0,0.1925233644859814,0.0,0.45351351351351354,0.0,0.4464285714285714,0.0,0.4465046888320545,0.0
451,0.5,0.7071067811865476,0.6111111111111112,0.0,0.444015444015444,0.0,0.7378048780487805,0.0,0.6671717171717172,0.0,0.5946459645675612,0.0
452,0.5,0.7071067811865476,0.7916666666666666,0.0,0.685589519650655,0.0,0.7897301349325337,0.0,0.7892207095105647,0.0,0.787849144825889,0.0
453,0.5,0.7071067811865476,0.4444444444444444,0.0,0.10196445275958854,0.0,0.45895895895895894,0.0,0.4220725511048092,0.0,0.42901772556944967,0.0
454,0.5,0.7071067811865476,0.6666666666666666,0.0,0.5217270965956269,0.0,0.7339705296694544,0.0,0.7204617604617605,0.0,0.6584106201127478,0.0
455,0.5,0.7071067811865476,0.5694444444444444,0.0,0.33531864204883854,0.0,0.532179000632511,0.0,0.5298076923076923,0.0,0.5305182977314125,0.0
456,0.5,0.7071067811865476,0.8472222222222222,0.0,0.769499417927823,0.0,0.8386080586080586,0.0,0.8392857142857143,0.0,0.838258700047318,0.0
457,0.5,0.7071067811865476,0.7222222222222222,0.0,0.5562403697996918,0.0,0.6624338624338624,0.0,0.6495989076634238,0.0,0.6451929857925056,0.0
458,0.5,0.7071067811865476,0.8611111111111112,0.0,0.7853309481216457,0.0,0.8674843674843675,0.0,0.862266895226222,0.0,0.8640572390572391,0.0
459,0.5,0.7071067811865476,0.7916666666666666,0.0,0.685497961560862,0.0,0.7916479232268706,0.0,0.7873260073260074,0.0,0.7884615384615384,0.0
460,0.5,0.7071067811865476,0.5694444444444444,0.0,0.30532212885154064,0.0,0.6225345973629727,0.0,0.5298303229337712,0.0,0.5350612508059317,0.0
461,0.5,0.7071067811865476,0.6944444444444444,0.0,0.5323294951284323,0.0,0.6683660718748438,0.0,0.6691358024691357,0.0,0.6657450136625322,0.0
500,0.5,0.7071067811865476,0.6111111111111112,0.0,0.4101813926272674,0.0,0.6198616198616199,0.0,0.6047363031234,0.0,0.6076312126422664,0.0
501,0.5,0.7071067811865476,0.6666666666666666,0.0,0.5012987012987014,0.0,0.7346632346632346,0.0,0.6688963210702341,0.0,0.6722956999552744,0.0
502,0.5,0.7071067811865476,0.6805555555555556,0.0,0.5172011661807581,0.0,0.7373015873015873,0.0,0.6785731713267945,0.0,0.6908201511975096,0.0
503,0.5,0.7071067811865476,0.8194444444444444,0.0,0.7262357414448669,0.0,0.8116049382716048,0.0,0.823391812865497,0.0,0.8160706252811516,0.0
504,0.5,0.7071067811865476,0.75,0.0,0.6182621502209131,0.0,0.737401474701246,0.0,0.7351254480286739,0.0,0.7345406023637057,0.0
505,0.5,0.7071067811865476,0.4027777777777778,0.0,0.11920341394025602,0.0,0.48920634920634926,0.0,0.40606548577563073,0.0,0.41070625281151596,0.0
506,0.5,0.7071067811865476,0.6944444444444444,0.0,0.523609022556391,0.0,0.6882199925678186,0.0,0.6771121351766514,0.0,0.6731494044926881,0.0
507,0.5,0.7071067811865476,0.5972222222222222,0.0,0.3847967000589275,0.0,0.6045454545454545,0.0,0.5809716599190283,0.0,0.5453129185523552,0.0
508,0.5,0.7071067811865476,0.5416666666666666,0.0,0.3125,0.0,0.5505698005698006,0.0,0.5416666666666666,0.0,0.5070947570947572,0.0
509,0.5,0.7071067811865476,0.6666666666666666,0.0,0.48739246514387424,0.0,0.6846118564384819,0.0,0.6651542649727767,0.0,0.6663770119482572,0.0
510,0.5,0.7071067811865476,0.4166666666666667,0.0,0.13178294573643412,0.0,0.5276094276094275,0.0,0.4284599781557185,0.0,0.4198254730855966,0.0
511,0.5,0.7071067811865476,0.625,0.0,0.4486670448099831,0.0,0.6811901548743654,0.0,0.6431257631257631,0.0,0.6202020202020202,0.0
512,0.5,0.7071067811865476,0.5416666666666666,0.0,0.3184165232358004,0.0,0.6259259259259259,0.0,0.5485507246376812,0.0,0.5105400643946297,0.0
513,0.5,0.7071067811865476,0.4722222222222222,0.0,0.2247095494474356,0.0,0.5576237341320782,0.0,0.48681318681318686,0.0,0.4748038360941587,0.0
